Measurement_System,FSK_Group_Key,Injection_Variant,FSK_SKU,Proposed_FSK_Code,Build_Status,Build_Source,Priority,Shaft_Value,Stern_OD_Value,Backend_Target_OD_in,Stern_Target_OD_in,FSA_SKU,FSA_Stock_SKU,Hose_SKU,Hose_Orientation,Clamp_Backend_SKU,Clamp_Stern_SKU,Clamp_Backend_Qty,Clamp_Stern_Qty,Requested_Port_Count,FSA_Stock_Variant,Injection_Action,Hose_Type,Stretch_Backend_in,Stretch_Stern_in,Sell_On_Website,Total_Stretch
Metric,FSKM-110M-152M,0,FSKM-110M-152M-0,FSKM-110M-152M-0,Generated,Rule Engine,4,110.0,152.0,5.984251968503937,5.984251968503937,FSA-110M-152M-0,FSA-110M-152M-1,HOSE 6000,A->Backend,CLAMP-6000,CLAMP-6000,2,2,0,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-110M-152M,1,FSKM-110M-152M-1,FSKM-110M-152M-1,Generated,Rule Engine,4,110.0,152.0,5.984251968503937,5.984251968503937,FSA-110M-152M-1,FSA-110M-152M-1,HOSE 6000,A->Backend,CLAMP-6000,CLAMP-6000,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Metric,FSKM-110M-165M,0,FSKM-110M-165M-0,FSKM-110M-165M-0,Generated,Rule Engine,2,110.0,165.0,5.511811023622047,6.496062992125984,FSA-110M-140M-1,FSA-110M-140M-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-110M-165M,1,FSKM-110M-165M-1,FSKM-110M-165M-1,Generated,Rule Engine,2,110.0,165.0,5.511811023622047,6.496062992125984,FSA-110M-140M-4,FSA-110M-140M-4,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-110M-165M,2,FSKM-110M-165M-2,FSKM-110M-165M-2,Generated,Rule Engine,2,110.0,165.0,5.511811023622047,6.496062992125984,FSA-110M-140M-41,FSA-110M-140M-41,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,41,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-110M-165M,3,FSKM-110M-165M-3,FSKM-110M-165M-3,Generated,Rule Engine,2,110.0,165.0,5.511811023622047,6.496062992125984,FSA-110M-140M-51,FSA-110M-140M-51,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-110M-165M,4,FSKM-110M-165M-4,FSKM-110M-165M-4,Generated,Rule Engine,4,110.0,165.0,6.496062992125984,6.496062992125984,FSA-110M-165M-1,FSA-110M-165M-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-110M-178M,0,FSKM-110M-178M-0,FSKM-110M-178M-0,Generated,Rule Engine,2,110.0,178.0,6.496062992125984,7.0078740157480315,FSA-110M-165M-1,FSA-110M-165M-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-110M-203M,0,FSKM-110M-203M-0,FSKM-110M-203M-0,Generated,Rule Engine,2,110.0,203.0,6.496062992125984,7.9921259842519685,FSA-110M-165M-1,FSA-110M-165M-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-115M-140M,0,FSKM-115M-140M-0,FSKM-115M-140M-0,Generated,Rule Engine,2,115.0,140.0,6.496062992125984,5.511811023622047,FSA-115M-165M-1,FSA-115M-165M-1,HS 5500-6500,B->Backend,CLAMP-6500,CLAMP-5500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-115M-140M,1,FSKM-115M-140M-1,FSKM-115M-140M-1,Generated,Rule Engine,4,115.0,140.0,5.511811023622047,5.511811023622047,FSA-115M-140M-1,FSA-115M-140M-1,HOSE 5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-115M-165M,0,FSKM-115M-165M-0,FSKM-115M-165M-0,Generated,Rule Engine,2,115.0,165.0,5.511811023622047,6.496062992125984,FSA-115M-140M-1,FSA-115M-140M-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-115M-165M,1,FSKM-115M-165M-1,FSKM-115M-165M-1,Generated,Rule Engine,4,115.0,165.0,6.496062992125984,6.496062992125984,FSA-115M-165M-1,FSA-115M-165M-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-120M-165M,0,FSKM-120M-165M-0,FSKM-120M-165M-0,Generated,Rule Engine,2,120.0,165.0,5.511811023622047,6.496062992125984,FSA-120M-140M-0,FSA-120M-140M-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-165M,1,FSKM-120M-165M-1,FSKM-120M-165M-1,Generated,Rule Engine,2,120.0,165.0,5.511811023622047,6.496062992125984,FSA-120M-140M-4,FSA-120M-140M-4,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-165M,2,FSKM-120M-165M-2,FSKM-120M-165M-2,Generated,Rule Engine,2,120.0,165.0,7.0078740157480315,6.496062992125984,FSA-120M-178M-1,FSA-120M-178M-1,HS 6500-7000,B->Backend,CLAMP-7000,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-165M,3,FSKM-120M-165M-3,FSKM-120M-165M-3,Generated,Rule Engine,2,120.0,165.0,7.0078740157480315,6.496062992125984,FSA-120M-178M-4,FSA-120M-178M-4,HS 6500-7000,B->Backend,CLAMP-7000,CLAMP-6500,3,3,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-165M,4,FSKM-120M-165M-4,FSKM-120M-165M-4,Generated,Rule Engine,2,120.0,165.0,7.0078740157480315,6.496062992125984,FSA-120M-178M-41,FSA-120M-178M-41,HS 6500-7000,B->Backend,CLAMP-7000,CLAMP-6500,3,3,41,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-178M,0,FSKM-120M-178M-0,FSKM-120M-178M-0,Generated,Rule Engine,2,120.0,178.0,6.496062992125984,7.0078740157480315,FSA-120M-165M-0,FSA-120M-165M-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-178M,1,FSKM-120M-178M-1,FSKM-120M-178M-1,Generated,Rule Engine,2,120.0,178.0,6.496062992125984,7.0078740157480315,FSA-120M-165M-1,FSA-120M-165M-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-178M,2,FSKM-120M-178M-2,FSKM-120M-178M-2,Generated,Rule Engine,2,120.0,178.0,6.496062992125984,7.0078740157480315,FSA-120M-165M-5,FSA-120M-165M-5,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,5,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-178M,3,FSKM-120M-178M-3,FSKM-120M-178M-3,Generated,Rule Engine,2,120.0,178.0,6.496062992125984,7.0078740157480315,FSA-120M-165M-51,FSA-120M-165M-51,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-178M,4,FSKM-120M-178M-4,FSKM-120M-178M-4,Generated,Rule Engine,4,120.0,178.0,7.0078740157480315,7.0078740157480315,FSA-120M-178M-1,FSA-120M-178M-1,HOSE 7000,A->Backend,CLAMP-7000,CLAMP-7000,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-120M-203M,0,FSKM-120M-203M-0,FSKM-120M-203M-0,Generated,Rule Engine,2,120.0,203.0,6.496062992125984,7.9921259842519685,FSA-120M-165M-0,FSA-120M-165M-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-203M,1,FSKM-120M-203M-1,FSKM-120M-203M-1,Generated,Rule Engine,2,120.0,203.0,6.496062992125984,7.9921259842519685,FSA-120M-165M-1,FSA-120M-165M-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-203M,2,FSKM-120M-203M-2,FSKM-120M-203M-2,Generated,Rule Engine,2,120.0,203.0,6.496062992125984,7.9921259842519685,FSA-120M-165M-5,FSA-120M-165M-5,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,5,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-203M,3,FSKM-120M-203M-3,FSKM-120M-203M-3,Generated,Rule Engine,2,120.0,203.0,6.496062992125984,7.9921259842519685,FSA-120M-165M-51,FSA-120M-165M-51,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-120M-203M,4,FSKM-120M-203M-4,FSKM-120M-203M-4,Generated,Rule Engine,2,120.0,203.0,7.0078740157480315,7.9921259842519685,FSA-120M-178M-1,FSA-120M-178M-1,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-165M,0,FSKM-125M-165M-0,FSKM-125M-165M-0,Generated,Rule Engine,2,125.0,165.0,7.0078740157480315,6.496062992125984,FSA-125M-178M-1,FSA-125M-178M-1,HS 6500-7000,B->Backend,CLAMP-7000,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-165M,1,FSKM-125M-165M-1,FSKM-125M-165M-1,Generated,Rule Engine,2,125.0,165.0,7.0078740157480315,6.496062992125984,FSA-125M-178M-51,FSA-125M-178M-51,HS 6500-7000,B->Backend,CLAMP-7000,CLAMP-6500,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-165M,2,FSKM-125M-165M-2,FSKM-125M-165M-2,Generated,Rule Engine,4,125.0,165.0,6.496062992125984,6.496062992125984,FSA-125M-165M-0,FSA-125M-165M-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,0,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-125M-165M,3,FSKM-125M-165M-3,FSKM-125M-165M-3,Generated,Rule Engine,4,125.0,165.0,6.496062992125984,6.496062992125984,FSA-125M-165M-1,FSA-125M-165M-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-125M-165M,4,FSKM-125M-165M-4,FSKM-125M-165M-4,Generated,Rule Engine,4,125.0,165.0,6.496062992125984,6.496062992125984,FSA-125M-165M-51,FSA-125M-165M-51,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,51,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-125M-178M,0,FSKM-125M-178M-0,FSKM-125M-178M-0,Generated,Rule Engine,2,125.0,178.0,6.496062992125984,7.0078740157480315,FSA-125M-165M-0,FSA-125M-165M-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-178M,1,FSKM-125M-178M-1,FSKM-125M-178M-1,Generated,Rule Engine,2,125.0,178.0,6.496062992125984,7.0078740157480315,FSA-125M-165M-1,FSA-125M-165M-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-178M,2,FSKM-125M-178M-2,FSKM-125M-178M-2,Generated,Rule Engine,2,125.0,178.0,6.496062992125984,7.0078740157480315,FSA-125M-165M-51,FSA-125M-165M-51,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-178M,3,FSKM-125M-178M-3,FSKM-125M-178M-3,Generated,Rule Engine,4,125.0,178.0,7.0078740157480315,7.0078740157480315,FSA-125M-178M-1,FSA-125M-178M-1,HOSE 7000,A->Backend,CLAMP-7000,CLAMP-7000,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-125M-178M,4,FSKM-125M-178M-4,FSKM-125M-178M-4,Generated,Rule Engine,4,125.0,178.0,7.0078740157480315,7.0078740157480315,FSA-125M-178M-51,FSA-125M-178M-51,HOSE 7000,A->Backend,CLAMP-7000,CLAMP-7000,3,3,51,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-125M-203M,0,FSKM-125M-203M-0,FSKM-125M-203M-0,Generated,Rule Engine,2,125.0,203.0,6.496062992125984,7.9921259842519685,FSA-125M-165M-0,FSA-125M-165M-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-203M,1,FSKM-125M-203M-1,FSKM-125M-203M-1,Generated,Rule Engine,2,125.0,203.0,6.496062992125984,7.9921259842519685,FSA-125M-165M-1,FSA-125M-165M-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-203M,2,FSKM-125M-203M-2,FSKM-125M-203M-2,Generated,Rule Engine,2,125.0,203.0,6.496062992125984,7.9921259842519685,FSA-125M-165M-51,FSA-125M-165M-51,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-203M,3,FSKM-125M-203M-3,FSKM-125M-203M-3,Generated,Rule Engine,2,125.0,203.0,7.0078740157480315,7.9921259842519685,FSA-125M-178M-1,FSA-125M-178M-1,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-125M-203M,4,FSKM-125M-203M-4,FSKM-125M-203M-4,Generated,Rule Engine,2,125.0,203.0,7.0078740157480315,7.9921259842519685,FSA-125M-178M-51,FSA-125M-178M-51,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-130M-165M,0,FSKM-130M-165M-0,FSKM-130M-165M-0,Generated,Rule Engine,2,130.0,165.0,7.0078740157480315,6.496062992125984,FSA-130M-178M-1,FSA-130M-178M-1,HS 6500-7000,B->Backend,CLAMP-7000,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-130M-165M,1,FSKM-130M-165M-1,FSKM-130M-165M-1,Generated,Rule Engine,4,130.0,165.0,6.496062992125984,6.496062992125984,FSA-130M-165M-0,FSA-130M-165M-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,0,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-130M-165M,2,FSKM-130M-165M-2,FSKM-130M-165M-2,Generated,Rule Engine,4,130.0,165.0,6.496062992125984,6.496062992125984,FSA-130M-165M-1,FSA-130M-165M-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-130M-165M,3,FSKM-130M-165M-3,FSKM-130M-165M-3,Generated,Rule Engine,4,130.0,165.0,6.496062992125984,6.496062992125984,FSA-130M-165M-51,FSA-130M-165M-51,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,51,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-130M-178M,0,FSKM-130M-178M-0,FSKM-130M-178M-0,Generated,Rule Engine,2,130.0,178.0,6.496062992125984,7.0078740157480315,FSA-130M-165M-0,FSA-130M-165M-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-130M-178M,1,FSKM-130M-178M-1,FSKM-130M-178M-1,Generated,Rule Engine,2,130.0,178.0,6.496062992125984,7.0078740157480315,FSA-130M-165M-1,FSA-130M-165M-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-130M-178M,2,FSKM-130M-178M-2,FSKM-130M-178M-2,Generated,Rule Engine,2,130.0,178.0,6.496062992125984,7.0078740157480315,FSA-130M-165M-51,FSA-130M-165M-51,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-130M-178M,3,FSKM-130M-178M-3,FSKM-130M-178M-3,Generated,Rule Engine,4,130.0,178.0,7.0078740157480315,7.0078740157480315,FSA-130M-178M-1,FSA-130M-178M-1,HOSE 7000,A->Backend,CLAMP-7000,CLAMP-7000,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-130M-203M,0,FSKM-130M-203M-0,FSKM-130M-203M-0,Generated,Rule Engine,2,130.0,203.0,6.496062992125984,7.9921259842519685,FSA-130M-165M-0,FSA-130M-165M-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-130M-203M,1,FSKM-130M-203M-1,FSKM-130M-203M-1,Generated,Rule Engine,2,130.0,203.0,6.496062992125984,7.9921259842519685,FSA-130M-165M-1,FSA-130M-165M-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-130M-203M,2,FSKM-130M-203M-2,FSKM-130M-203M-2,Generated,Rule Engine,2,130.0,203.0,6.496062992125984,7.9921259842519685,FSA-130M-165M-51,FSA-130M-165M-51,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-130M-203M,3,FSKM-130M-203M-3,FSKM-130M-203M-3,Generated,Rule Engine,2,130.0,203.0,7.0078740157480315,7.9921259842519685,FSA-130M-178M-1,FSA-130M-178M-1,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-132M-165M,0,FSKM-132M-165M-0,FSKM-132M-165M-0,Generated,Rule Engine,2,132.0,165.0,7.0078740157480315,6.496062992125984,FSA-132M-178M-0,FSA-132M-178M-1,HS 6500-7000,B->Backend,CLAMP-7000,CLAMP-6500,3,3,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-140M-178M,0,FSKM-140M-178M-0,FSKM-140M-178M-0,Generated,Rule Engine,2,140.0,178.0,6.496062992125984,7.0078740157480315,FSA-140M-165M-1,FSA-140M-165M-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-140M-178M,1,FSKM-140M-178M-1,FSKM-140M-178M-1,Generated,Rule Engine,4,140.0,178.0,7.0078740157480315,7.0078740157480315,FSA-140M-178M-5,FSA-140M-178M-5,HOSE 7000,A->Backend,CLAMP-7000,CLAMP-7000,3,3,5,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-140M-178M,2,FSKM-140M-178M-2,FSKM-140M-178M-2,Generated,Rule Engine,4,140.0,178.0,7.0078740157480315,7.0078740157480315,FSA-140M-178M-51,FSA-140M-178M-51,HOSE 7000,A->Backend,CLAMP-7000,CLAMP-7000,3,3,51,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-140M-203M,0,FSKM-140M-203M-0,FSKM-140M-203M-0,Generated,Rule Engine,2,140.0,203.0,6.496062992125984,7.9921259842519685,FSA-140M-165M-1,FSA-140M-165M-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-140M-203M,1,FSKM-140M-203M-1,FSKM-140M-203M-1,Generated,Rule Engine,2,140.0,203.0,7.0078740157480315,7.9921259842519685,FSA-140M-178M-5,FSA-140M-178M-5,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,5,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-140M-203M,2,FSKM-140M-203M-2,FSKM-140M-203M-2,Generated,Rule Engine,2,140.0,203.0,7.0078740157480315,7.9921259842519685,FSA-140M-178M-51,FSA-140M-178M-51,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-145M-203M,0,FSKM-145M-203M-0,FSKM-145M-203M-0,Generated,Rule Engine,2,145.0,203.0,6.496062992125984,7.9921259842519685,FSA-145M-165M-1,FSA-145M-165M-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-145M-203M,1,FSKM-145M-203M-1,FSKM-145M-203M-1,Generated,Rule Engine,2,145.0,203.0,7.0078740157480315,7.9921259842519685,FSA-145M-178M-0,FSA-145M-178M-1,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-145M-203M,2,FSKM-145M-203M-2,FSKM-145M-203M-2,Generated,Rule Engine,2,145.0,203.0,7.0078740157480315,7.9921259842519685,FSA-145M-178M-1,FSA-145M-178M-1,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-145M-203M,3,FSKM-145M-203M-3,FSKM-145M-203M-3,Generated,Rule Engine,2,145.0,203.0,7.0078740157480315,7.9921259842519685,FSA-145M-178M-51,FSA-145M-178M-51,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,51,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-150M-203M,0,FSKM-150M-203M-0,FSKM-150M-203M-0,Generated,Rule Engine,4,150.0,203.0,7.9921259842519685,7.9921259842519685,FSA-150M-203M-1,FSA-150M-203M-1,HOSE 8000,A->Backend,CLAMP-8000,CLAMP-8000,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-150M-203M,1,FSKM-150M-203M-1,FSKM-150M-203M-1,Generated,Rule Engine,4,150.0,203.0,7.9921259842519685,7.9921259842519685,FSA-150M-203M-51,FSA-150M-203M-51,HOSE 8000,A->Backend,CLAMP-8000,CLAMP-8000,3,3,51,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-25M-44M,0,FSKM-25M-44M-0,FSKM-25M-44M-0,Generated,Rule Engine,2,25.0,44.0,2.0078740157480315,1.7322834645669292,FSA-25M-51M-0,FSA-25M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-25M-44M,1,FSKM-25M-44M-1,FSKM-25M-44M-1,Generated,Rule Engine,2,25.0,44.0,2.0078740157480315,1.7322834645669292,FSA-25M-51M-1,FSA-25M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-25M-44M,2,FSKM-25M-44M-2,FSKM-25M-44M-2,Generated,Rule Engine,2,25.0,44.0,2.0078740157480315,1.7322834645669292,FSA-25M-51M-4,FSA-25M-51M-4,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-25M-44M,3,FSKM-25M-44M-3,FSKM-25M-44M-3,Generated,Rule Engine,4,25.0,44.0,1.8897637795275593,1.7322834645669292,FSA-25M-48M-0,FSA-25M-48M-1,HOSE 1750,A->Backend,CLAMP-2000,CLAMP-2000,2,2,0,0,0,Straight,0.13976377952755922,0.0,False,0.13976377952755922
Metric,FSKM-25M-45M,0,FSKM-25M-45M-0,FSKM-25M-45M-0,Generated,Rule Engine,2,25.0,45.0,2.0078740157480315,1.7716535433070868,FSA-25M-51M-0,FSA-25M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-25M-45M,1,FSKM-25M-45M-1,FSKM-25M-45M-1,Generated,Rule Engine,2,25.0,45.0,2.0078740157480315,1.7716535433070868,FSA-25M-51M-1,FSA-25M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-25M-45M,2,FSKM-25M-45M-2,FSKM-25M-45M-2,Generated,Rule Engine,2,25.0,45.0,2.0078740157480315,1.7716535433070868,FSA-25M-51M-4,FSA-25M-51M-4,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-25M-45M,3,FSKM-25M-45M-3,FSKM-25M-45M-3,Generated,Rule Engine,4,25.0,45.0,1.8897637795275593,1.7716535433070868,FSA-25M-48M-0,FSA-25M-48M-1,HOSE 1750,A->Backend,CLAMP-2000,CLAMP-2000,2,2,0,0,0,Straight,0.13976377952755922,0.0,False,0.13976377952755922
Metric,FSKM-25M-48M,0,FSKM-25M-48M-0,FSKM-25M-48M-0,Generated,Rule Engine,4,25.0,48.0,1.8897637795275593,1.8897637795275593,FSA-25M-48M-0,FSA-25M-48M-1,HOSE 1875,A->Backend,CLAMP-2000,CLAMP-2000,2,2,0,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-25M-48M,1,FSKM-25M-48M-1,FSKM-25M-48M-1,Generated,Rule Engine,4,25.0,48.0,2.0078740157480315,1.8897637795275593,FSA-25M-51M-0,FSA-25M-51M-1,HOSE 1875,A->Backend,CLAMP-2000,CLAMP-2000,2,2,0,0,0,Straight,0.1328740157480315,0.0,False,0.1328740157480315
Metric,FSKM-25M-48M,2,FSKM-25M-48M-2,FSKM-25M-48M-2,Generated,Rule Engine,4,25.0,48.0,2.0078740157480315,1.8897637795275593,FSA-25M-51M-1,FSA-25M-51M-1,HOSE 1875,A->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Straight,0.1328740157480315,0.0,True,0.1328740157480315
Metric,FSKM-25M-48M,3,FSKM-25M-48M-3,FSKM-25M-48M-3,Generated,Rule Engine,4,25.0,48.0,2.0078740157480315,1.8897637795275593,FSA-25M-51M-4,FSA-25M-51M-4,HOSE 1875,A->Backend,CLAMP-2000,CLAMP-2000,2,2,4,0,0,Straight,0.1328740157480315,0.0,False,0.1328740157480315
Metric,FSKM-25M-48M,4,FSKM-25M-48M-4,FSKM-25M-48M-4,Generated,Rule Engine,5,25.0,48.0,2.0078740157480315,1.8897637795275593,FSA-25M-51M-0,FSA-25M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,0,0,0,Articulated,0.0,0.13976377952755922,False,0.13976377952755922
Metric,FSKM-25M-51M,0,FSKM-25M-51M-0,FSKM-25M-51M-0,Generated,Rule Engine,2,25.0,51.0,2.0078740157480315,2.0078740157480315,FSA-25M-51M-0,FSA-25M-51M-1,HS 2000-2000,A->Backend,CLAMP-2000,CLAMP-2000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
