System,ShaftSize,ShaftUnits,SternSize,SternUnits,FSK_Template,FSK_Notes,Priority,RuleType,FSA_Template,FSA_Tail_OD_in,Hose_Code,Hose_End1_in,Hose_End2_in,Clamp1_Code,Clamp2_Code,Comments
imperial,2.75,in,3.75,in,FSK-2750-3750,exact fit at both ends,1,recommended,FSA-2750-3500,3.5,HS 3500-3750,3.5,3.75,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,2.75,in,3.75,in,FSK-2750-3750,"straight hose; stretch at FSA end and exact at stern end (FSA end stretched by 0.250"" )",3,stretch_quarter_in,FSA-2750-4000,4.0,HOSE 3750,3.75,3.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern exact | Step-down No
imperial,2.75,in,3.75,in,FSK-2750-3750,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-2750-3500,3.5,HOSE 3500,3.5,3.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,2.75,in,3.75,in,FSK-2750-3750,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-2750-3500,3.5,HS 3500-3500,3.5,3.5,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,2.75,in,3.75,in,FSK-2750-3750,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-2750-4000,4.0,HS 3500-3750,3.5,3.75,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,2.75,in,3.75,in,FSK-2750-3750,"step-down (FSA tail > stern); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-2750-4000,4.0,HS 3500-4000,3.5,4.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down Yes
imperial,2.75,in,4.0,in,FSK-2750-4000,exact fit at both ends,1,recommended,FSA-2750-3500,3.5,HS 3500-4000,3.5,4.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,2.75,in,4.0,in,FSK-2750-4000,step-down (FSA tail > stern); exact fit at both ends,2,step_down,FSA-2750-5000,5.0,HS 4000-5000,4.0,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,2.75,in,4.0,in,FSK-2750-4000,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-2750-3500,3.5,HS 3500-3750,3.5,3.75,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,2.75,in,4.25,in,FSK-2750-4250,exact fit at both ends,1,recommended,FSA-2750-4000,4.0,HS 4000-4250,4.0,4.25,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,2.75,in,4.25,in,FSK-2750-4250,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-2750-4000,4.0,HOSE 4000,4.0,4.0,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,2.75,in,4.25,in,FSK-2750-4250,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-2750-3500,3.5,HS 3500-4000,3.5,4.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,2.75,in,4.25,in,FSK-2750-4250,"step-down (FSA tail > stern); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-2750-5000,5.0,HS 4000-5000,4.0,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down Yes
imperial,2.75,in,4.5,in,FSK-2750-4500,exact fit at both ends,1,recommended,FSA-2750-4000,4.0,HS 4000-4500,4.0,4.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,2.75,in,4.5,in,FSK-2750-4500,step-down (FSA tail > stern); exact fit at both ends,2,step_down,FSA-2750-5000,5.0,HS 4500-5000,4.5,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,2.75,in,4.5,in,FSK-2750-4500,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-2750-4000,4.0,HS 4000-4250,4.0,4.25,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,2.75,in,5.0,in,FSK-2750-5000,exact fit at both ends,1,recommended,FSA-2750-4000,4.0,HS 4000-5000,4.0,5.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,2.75,in,5.0,in,FSK-2750-5000,exact fit at both ends,2,step_down,FSA-2750-5000,5.0,HS 5000-5000,5.0,5.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,2.75,in,5.0,in,FSK-2750-5000,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-2750-5000,5.0,HOSE 5000,5.0,5.0,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,2.75,in,5.0,in,FSK-2750-5000,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-2750-5000,5.0,HOSE 4750,4.75,4.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,2.75,in,5.5,in,FSK-2750-5500,exact fit at both ends,1,recommended,FSA-2750-5000,5.0,HS 5000-5500,5.0,5.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,2.75,in,6.0,in,FSK-2750-6000,exact fit at both ends,1,recommended,FSA-2750-5000,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.0,in,4.0,in,FSK-3000-4000,step-down (FSA tail > stern); exact fit at both ends,1,recommended,FSA-3000-4500,4.5,HS 4000-4500,4.0,4.5,,,Recommended | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,3.0,in,4.0,in,FSK-3000-4000,step-down (FSA tail > stern); exact fit at both ends,2,step_down,FSA-3000-5000,5.0,HS 4000-5000,4.0,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,3.0,in,4.0,in,FSK-3000-4000,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID)",3,straight_hose,FSA-3000-4500,4.5,HS 4000-4250,4.0,4.25,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern exact | Step-down Yes
imperial,3.0,in,4.0,in,FSK-3000-4000,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID)",3,straight_hose,FSA-3000-5250-1,0.001,HS 4000-5000,4.0,5.0,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern exact | Step-down Yes
imperial,3.0,in,4.25,in,FSK-3000-4250,"step-down (FSA tail > stern); stretch at stern end (0.250"" larger OD than hose ID)",1,recommended,FSA-3000-4500,4.5,HS 4000-4500,4.0,4.5,,,Recommended | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down Yes
imperial,3.0,in,4.25,in,FSK-3000-4250,"straight hose; stretch at FSA end and exact at stern end (FSA end stretched by 0.250"" )",3,stretch_quarter_in,FSA-3000-4500,4.5,HOSE 4250,4.25,4.25,,,Alternative | Hose straight | Fit FSA stretch | Fit stern exact | Step-down No
imperial,3.0,in,4.25,in,FSK-3000-4250,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3000-4500,4.5,HS 4000-4250,4.0,4.25,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,3.0,in,4.25,in,FSK-3000-4250,"step-down (FSA tail > stern); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3000-5000,5.0,HS 4000-5000,4.0,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down Yes
imperial,3.0,in,4.25,in,FSK-3000-4250,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3000-5250-1,0.001,HS 4000-5000,4.0,5.0,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,3.0,in,4.5,in,FSK-3000-4500,exact fit at both ends,1,recommended,FSA-3000-4500,4.5,HS 4500-4500,4.5,4.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.0,in,4.5,in,FSK-3000-4500,step-down (FSA tail > stern); exact fit at both ends,2,step_down,FSA-3000-5000,5.0,HS 4500-5000,4.5,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,3.0,in,4.5,in,FSK-3000-4500,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-3000-4500,4.5,HOSE 4500,4.5,4.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.0,in,4.5,in,FSK-3000-4500,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID)",3,straight_hose,FSA-3000-5250-1,0.001,HS 4500-5000,4.5,5.0,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern exact | Step-down Yes
imperial,3.0,in,4.5,in,FSK-3000-4500,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-3000-4500,4.5,HOSE 4250,4.25,4.25,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,3.0,in,4.75,in,FSK-3000-4750,"stretch at stern end (0.250"" larger OD than hose ID)",1,recommended,FSA-3000-4500,4.5,HS 4500-4500,4.5,4.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,3.0,in,4.75,in,FSK-3000-4750,"straight hose; stretch at FSA end and exact at stern end (FSA end stretched by 0.250"" )",3,stretch_quarter_in,FSA-3000-5000,5.0,HOSE 4750,4.75,4.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern exact | Step-down No
imperial,3.0,in,4.75,in,FSK-3000-4750,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-3000-4500,4.5,HOSE 4500,4.5,4.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,3.0,in,4.75,in,FSK-3000-4750,"step-down (FSA tail > stern); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3000-5000,5.0,HS 4500-5000,4.5,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down Yes
imperial,3.0,in,4.75,in,FSK-3000-4750,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3000-5250-1,0.001,HS 4500-5000,4.5,5.0,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,3.0,in,5.0,in,FSK-3000-5000,exact fit at both ends,1,recommended,FSA-3000-5000,5.0,HS 5000-5000,5.0,5.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.0,in,5.0,in,FSK-3000-5000,exact fit at both ends,2,step_down,FSA-3000-4500,4.5,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.0,in,5.0,in,FSK-3000-5000,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-3000-5000,5.0,HOSE 5000,5.0,5.0,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.0,in,5.0,in,FSK-3000-5000,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID)",3,straight_hose,FSA-3000-5250-1,0.001,HS 5000-5000,5.0,5.0,,,Alternative | Hose normal | Fit FSA stretch | Fit stern exact | Step-down Yes
imperial,3.0,in,5.0,in,FSK-3000-5000,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-3000-5000,5.0,HOSE 4750,4.75,4.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,3.0,in,5.25,in,FSK-3000-5250,exact fit at both ends,1,recommended,FSA-3000-5250-1,0.001,HOSE 5250,5.25,5.25,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.0,in,5.25,in,FSK-3000-5250,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-3000-5000,5.0,HOSE 5000,5.0,5.0,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,3.0,in,5.25,in,FSK-3000-5250,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3000-4500,4.5,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,3.0,in,5.25,in,FSK-3000-5250,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3000-5000,5.0,HS 5000-5000,5.0,5.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,3.0,in,5.25,in,FSK-3000-5250,"stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3000-5250-1,0.001,HS 5000-5000,5.0,5.0,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,3.0,in,5.5,in,FSK-3000-5500,exact fit at both ends,1,recommended,FSA-3000-5000,5.0,HS 5000-5500,5.0,5.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.0,in,5.5,in,FSK-3000-5500,"stretch at FSA end (0.250"" larger OD than hose ID)",3,straight_hose,FSA-3000-5250-1,0.001,HS 5000-5500,5.0,5.5,,,Alternative | Hose normal | Fit FSA stretch | Fit stern exact | Step-down No
imperial,3.0,in,5.5,in,FSK-3000-5500,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3000-5250-1,0.001,HOSE 5250,5.25,5.25,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,3.0,in,6.0,in,FSK-3000-6000,exact fit at both ends,1,recommended,FSA-3000-5000,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.0,in,6.0,in,FSK-3000-6000,"stretch at FSA end (0.250"" larger OD than hose ID)",3,straight_hose,FSA-3000-5250-1,0.001,HS 5000-6000,5.0,6.0,,,Alternative | Hose normal | Fit FSA stretch | Fit stern exact | Step-down No
imperial,3.25,in,4.0,in,FSK-3250-4000,step-down (FSA tail > stern); exact fit at both ends,1,recommended,FSA-3250-4500,4.5,HS 4000-4500,4.0,4.5,,,Recommended | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,3.25,in,4.0,in,FSK-3250-4000,step-down (FSA tail > stern); exact fit at both ends,2,step_down,FSA-3250-5000,5.0,HS 4000-5000,4.0,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,3.25,in,4.0,in,FSK-3250-4000,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID)",3,straight_hose,FSA-3250-4500,4.5,HS 4000-4250,4.0,4.25,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern exact | Step-down Yes
imperial,3.25,in,4.5,in,FSK-3250-4500,step-down (FSA tail > stern); exact fit at both ends,1,recommended,FSA-3250-5000,5.0,HS 4500-5000,4.5,5.0,,,Recommended | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,3.25,in,4.5,in,FSK-3250-4500,exact fit at both ends,2,step_down,FSA-3250-4500,4.5,HS 4500-4500,4.5,4.5,,,Alternative | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.25,in,4.5,in,FSK-3250-4500,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-3250-4500,4.5,HOSE 4500,4.5,4.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.25,in,4.5,in,FSK-3250-4500,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-3250-4500,4.5,HOSE 4250,4.25,4.25,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,3.25,in,5.0,in,FSK-3250-5000,exact fit at both ends,1,recommended,FSA-3250-5000,5.0,HS 5000-5000,5.0,5.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.25,in,5.0,in,FSK-3250-5000,exact fit at both ends,2,step_down,FSA-3250-4500,4.5,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.25,in,5.0,in,FSK-3250-5000,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-3250-5000,5.0,HOSE 5000,5.0,5.0,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.25,in,5.0,in,FSK-3250-5000,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-3250-5000,5.0,HOSE 4750,4.75,4.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,3.25,in,5.5,in,FSK-3250-5500,exact fit at both ends,1,recommended,FSA-3250-5000,5.0,HS 5000-5500,5.0,5.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.25,in,6.0,in,FSK-3250-6000,exact fit at both ends,1,recommended,FSA-3250-5000,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.5,in,4.5,in,FSK-3500-4500,step-down (FSA tail > stern); exact fit at both ends,1,recommended,FSA-3500-5000,5.0,HS 4500-5000,4.5,5.0,,,Recommended | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,3.5,in,5.0,in,FSK-3500-5000,exact fit at both ends,1,recommended,FSA-3500-5000,5.0,HS 5000-5000,5.0,5.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.5,in,5.0,in,FSK-3500-5000,step-down (FSA tail > stern); exact fit at both ends,2,step_down,FSA-3500-5500,5.5,HS 5000-5500,5.0,5.5,,,Alternative | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,3.5,in,5.0,in,FSK-3500-5000,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-3500-5000,5.0,HOSE 5000,5.0,5.0,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.5,in,5.0,in,FSK-3500-5000,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-3500-5000,5.0,HOSE 4750,4.75,4.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,3.5,in,5.5,in,FSK-3500-5500,exact fit at both ends,1,recommended,FSA-3500-5000,5.0,HS 5000-5500,5.0,5.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.5,in,5.5,in,FSK-3500-5500,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-3500-5500,5.5,HOSE 5500,5.5,5.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.5,in,5.5,in,FSK-3500-5500,"stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-3500-5500,5.5,HOSE 5250,5.25,5.25,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,3.5,in,6.0,in,FSK-3500-6000,exact fit at both ends,1,recommended,FSA-3500-5000,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.5,in,6.5,in,FSK-3500-6500,exact fit at both ends,1,recommended,FSA-3500-5500,5.5,HS 5500-6500,5.5,6.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.75,in,6.0,in,FSK-3750-6000,exact fit at both ends,1,recommended,FSA-3750-5000,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.75,in,6.5,in,FSK-3750-6500,exact fit at both ends,1,recommended,FSA-3750-5500,5.5,HS 5500-6500,5.5,6.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,3.75,in,7.0,in,FSK-3750-7000,exact fit at both ends,1,recommended,FSA-3750-6500,6.5,HS 6500-7000,6.5,7.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,4.0,in,5.0,in,FSK-4000-5000,exact fit at both ends,1,recommended,FSA-4000-5000,5.0,HS 5000-5000,5.0,5.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,4.0,in,5.0,in,FSK-4000-5000,step-down (FSA tail > stern); exact fit at both ends,2,step_down,FSA-4000-5500,5.5,HS 5000-5500,5.0,5.5,,,Alternative | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
